Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
61830.2395012286,6.099760912,6.54354236,3.16,37688.3904792799,1054856.033
73582.8626596307,7.425390997,5.965859467,4.27,36759.6525493412,1384432.1532991
73998.9760473169,5.702047487,4.779414719,3.2,49947.4809907604,1133126.48386135
62270.5937665841,5.486476594,7.841884408,5.07,56626.4562919974,1470476.98710327
61943.1916491392,7.202716558,6.613982587,3.07,41204.7103926635,1326837.45553767
71108.0539669322,5.337521408,8.30426675,4.4,39238.4848768723,1441956.20193639
77485.7106799997,5.799168209,6.563428008,4.07,33296.5938443528,1278204.78156291
56516.9036474937,5.323563633,6.995307465,2.03,34169.9346657523,803919.806471762
86129.7640163341,7.002562785,6.43330846,4.45,43393.2975367376,1880127.06248238
70030.0206116903,6.223011942,7.656969157,3.05,26782.5562688548,1261715.462
68449.0473211293,8.390376004,10.1449879,3.14,20145.8865078954,1810158.48670886
69518.481724443,6.728847575,7.415805962,3.48,36570.1820540086,1527492.34389231
62911.5183174444,6.28355989,6.056316024,3.25,39738.2710928669,1133084.32382384
78060.6507282977,6.377932267,6.365205749,2.07,47151.7222575775,1491145.24047706
71714.7006764343,5.322018628,5.229619481,3.22,28294.0941477216,853142.808524979
58970.579566557,5.686392608,7.688318694,6.22,18991.7771683431,973688.755499422
89716.8407361631,5.216626584,7.494639257,6.21,60886.8526075332,2105991.79156421
58945.5069995847,6.635288858,4.490071755,4.25,47225.667650248,948366.967897446
88090.3743222519,4.192968844,7.503210113,4.34,55833.5822294325,1641473.66234136
61269.4923105231,4.760420942,7.804221689,6.14,41079.4862688275,999369.798364609
77910.2699002038,4.638074724,6.30458615,4.35,28126.8256391408,983180.374641783
71500.8716405519,7.759013435,5.748082223,4.09,33741.7411982969,1439892.63249514
77049.0199859726,5.614853827,5.657957746,2.17,19146.6841927163,812512.241253175
72474.8934629353,6.702517795,7.31081825,3.16,33307.0550067056,1304511.89906857
69866.0245116025,5.83202653,6.873508167,2.14,48601.332371374,1246270.00968581
78355.3536999503,5.41008633,6.858259096,4.02,26740.9545740312,1277112.11694547
76541.4799157752,5.660339804,8.177654293,3.03,45686.0827326248,1734814.16032565
68779.1742956941,5.198650574,7.836796128,6.11,18901.4154317607,869924.058422245
52034.911529371,6.95535441,6.83609345,2.2,20444.7862711462,961727.46838822
91937.8078877943,5.153942345,6.905806012,4.37,19332.4197760208,1267150.83668714
66467.9230513178,7.484255954,6.570454841,4.27,59258.4860237518,1820189.53280409
62399.2827900605,5.031460473,6.657811047,4.02,29409.2118659898,716344.627948196
63477.2576959151,7.5818281,7.023402557,5.31,28894.4979382956,1204400.6157421
67396.9681054077,7.043434912,7.661429433,3.21,42768.3733567582,1560805.07079272
80371.4464179222,7.497837319,8.318208245,4.36,18859.2903021325,1644242.02414954
64276.537531135,6.993607044,9.382365597,4.14,40728.7766583493,1586312.15795767
59084.7251950767,7.086564276,6.144058873,2.11,42955.9083602349,1073254.1440631
55040.2398558655,6.11305499,4.97716915,4.29,58040.6742157225,1090888.96302923
77803.1862498065,6.646958009,7.161329308,5.38,42090.9481981303,1568181.61446469
49767.0343273522,6.656389733,7.020757423,4.06,40776.0791139847,927978.909244959
56741.4165991982,5.785098314,8.590280907,6.22,26252.1293302561,985006.986189316
65904.809934668,6.305504899,7.391576554,3.26,43800.0508593553,1636414.89207332
73019.8177196736,7.277487017,5.754071063,2.43,50931.7515258842,1542488.69476419
57521.6855032782,5.31838063,7.641761915,4.38,29113.4087288607,806255.875632613
71486.9556829923,4.924755233,6.888194935,2.2,41479.0823193472,1101341.19443828
81107.8959990525,6.537477886,8.391016041,6.3,40936.9896355142,1787324.50575275
72006.8110866148,5.71778448,6.942240488,2.01,37402.0839265522,1235593.27657753
66071.9253341481,6.354552332,6.733598516,2.27,19935.3026743537,1033626.41149651
72655.3536522143,5.923908294,7.378111938,3.02,38039.2529898865,1335848.33227762
60685.9263960133,6.240501135,7.151434764,6.12,27530.5659936947,943469.80802451
81044.9447614553,6.181163444,6.075156455,4.48,38512.4831993409,1382998.25106543
58318.8614999789,6.643225713,7.028824446,4.29,29491.6352731792,859208.721224715
65674.5969937154,6.583891772,7.120266466,4,34492.7933099175,1234629.59549004
78859.8076593378,5.834477297,6.948152214,3.15,38198.7973589444,1248845.20903197
75844.9874603115,5.876525483,6.686444473,4.17,31903.3754668488,1108912.51462935
77615.8513434013,6.20060293,6.909326582,2.27,36591.5234484507,1466411.79021264
55988.1392285943,7.187558599,6.083343255,3.43,55042.9144315065,1454035.00823153
79571.6030835323,7.27567668,4.29822055,3.3,43601.7107009816,1457230.64624156
68099.653438158,4.916225148,6.108966827,2,35347.1330032743,837540.169740769
69489.4034290483,3.394290808,7.861659356,5.34,28389.597501139,694472.108113963
95212.4690909136,6.396503504,8.700428329,4.28,43890.0387230545,2139725.54028214
58533.1363949382,5.254805402,7.288337749,4.38,49321.0571827951,1285312.24421709
61875.0759733993,5.902141852,6.152203519,4.18,35833.3930825584,975005.773660353
80422.2618757954,5.930012207,7.636755304,3.21,51383.0241330655,1661435.47956721
41064.8721712057,5.087521122,7.09989855,5.45,37600.6872807497,557228.784197101
68885.9866070037,5.638185034,5.604893614,3.37,21688.808304917,871325.261278003
70657.3983348232,7.253377051,6.349965618,2.31,22743.5072268364,1246485.18352108
78199.455010554,5.097762701,6.163614759,2.01,50241.0408021145,1491153.03012843
63536.0491943993,6.642536177,7.736523111,6.28,45842.3938055286,1532682.0482179
57191.8956110265,6.10770305,6.077955688,2.07,21518.5251653499,646248.183367772
88733.4480303833,4.740032187,7.91438674,4,32505.9163740852,1397943.51341572
46285.8380609847,6.388845621,8.76342664,3.42,42246.0175292561,1153321.6041498
71799.8605336448,4.633368994,7.239251808,3.37,33178.3663987869,1135030.68283461
63700.8882805891,6.534634687,6.014719301,2.07,52554.4110342274,1312466.97356777
61516.100332024,5.447567553,7.808975224,4.26,44913.2107961311,1224001.87084381
66749.5692031047,7.156438049,6.097469333,3.37,46553.9758294654,1394637.64997723
85668.8969293714,5.332464491,7.667315975,6.49,24272.7241067054,1218125.21227039
53562.4035410195,6.323327765,4.027930716,3.13,17964.4699005338,266298.88111836
61134.7890327913,5.510088341,6.430482045,4.04,49167.4759780763,1052567.69867148
70643.1793095358,7.863844807,7.713449134,5.03,24298.9680733317,1460450.98147615
76635.9531957063,5.773928786,5.898447428,3.41,39792.5516227142,1205377.91104842
74229.4717574281,6.738855398,6.486821315,2.24,20042.993517794,1110394.02522075
68742.9873161555,6.068787669,7.316551474,4.44,34008.8818794718,1218566.26236153
42245.800779907,4.878096045,7.328273933,4.34,53670.6626317208,862865.815319602
57631.597908555,5.651092761,4.960131756,4.27,33884.1837874939,705100.511555447
71066.8086521102,4.51997251,5.765715832,2.44,43419.8870539211,1112194.75217987
71813.7578420428,5.135510991,7.656990079,3.08,27307.9655793261,1049981.35158313
80154.8715177615,7.006200196,5.726046839,4.24,45608.5010843107,1650269.17984291
71229.3579644647,4.850190809,6.978127664,4.15,27168.8421943328,699787.319042274
65182.115571007,3.639344477,7.014834535,4.12,32729.5967281952,779106.022489913
65258.2136769524,8.254232786,7.85838329,3.41,44352.8838146141,1748474.69409409
79988.5686867816,5.351595602,7.26151038,4.11,53109.8113759117,1550036.519
49664.267567607,4.501301565,5.737675859,3.35,29403.5120575893,581134.964944248
73579.3960851868,7.590796628,8.374680414,5.04,37368.2050658267,1537765.66056849
75865.6346053188,5.741840454,6.787658333,3.37,30350.7808588988,975054.566401122
78048.8058321797,4.681211412,6.947967184,4.07,28727.0782034788,990725.651757105
69446.2970519505,6.258472411,7.789669785,3.04,22578.307872227,1092843.30040679
73005.8473291509,4.195004096,7.40908816,3.02,36706.2110417911,1217309.12940135
78146.8540243616,7.259068432,6.33247305,3.13,30040.1265212011,1622261.67185764
64042.7688356641,6.762606527,8.383208106,4.23,21350.9170353683,1288490.26844093
96899.012587502,4.396518014,6.942531097,3.01,50292.6677179833,1697281.49383007
75059.7745166445,5.566034503,8.209029368,6.39,18699.1870396082,1242316.9909078
97076.1645030419,5.960819538,6.606163705,2.46,39915.6567782708,1969194.12422382
75250.2070835456,6.619005844,6.500233929,4,34098.3748007022,1418723.65698423
61099.375295713,5.109617927,6.59578957,4.18,33249.1128973067,744450.229309718
43401.4416348129,7.036778192,6.627467481,3.42,24589.4103828914,736817.376917178
76228.5134373114,6.297773989,8.402822286,5.04,46694.1424701159,1820595.36723555
70698.548060118,4.808135498,6.191056965,3.26,26598.0644535657,799191.038135681
58719.360488166,6.152436518,7.427891612,4.35,44957.0179213244,1296240.11237163
73237.5830576631,7.181472304,6.499062263,2.31,33995.1126251071,1341722.83596915
50817.7906520619,4.473663283,7.640863277,5.35,34818.2095025809,771002.076337409
60297.7033313467,6.577468443,7.248681841,6.37,33621.4606202649,1243748.11914625
63558.3460026947,6.259884035,7.081332748,4.48,37969.6586703898,1138036.59504191
68704.6117365721,4.917396066,7.113702144,3.14,40183.0347339024,1020145.97251802
72994.0231494775,6.584041415,6.579368087,3.4,40449.9617299441,1507035.87371331
53847.549685326,5.400851894,6.063734592,4.25,23852.6949556382,569876.774880628
62992.1900999497,5.913662974,7.054529483,3.27,23116.7933792379,867311.063747055
83004.6183632576,4.456986609,6.317806799,4.07,44194.6585194777,1325354.50823022
73699.7826316196,8.18125291,7.424093156,5.07,34445.8909009354,1710966.03563051
44834.0215816054,6.442184278,6.362455875,4.34,40784.3813157205,757469.02224512
69495.7492709511,5.960923959,9.500832821,3.37,36248.7586251198,1450786.77537346
72581.8995148888,4.288708647,6.063472848,2.29,26765.1842454298,1004340.03594266
76908.5055109858,4.959395788,8.882339499,3.43,57322.8410014317,1957984.94438913
70658.4610185145,6.715244941,7.579642063,6.34,32688.7829020669,1262187.04154699
72405.6500314607,4.4506074,5.73495711,2.4,32748.786503869,718187.016616431
62893.6466784859,5.212987002,7.694546768,4.5,35593.5501846039,1271518.96426063
76626.7578175571,7.489032361,6.561406389,2.37,20782.0898202097,1333995.85209835
67781.087748722,6.013383633,7.238945132,4.46,43570.8316626613,1424389.48332932
74004.1304177207,6.706485256,5.785742624,3.18,25909.1973316963,1078577.26704262
62006.2032615267,5.735932506,8.653682943,4.11,53450.0728573329,1536899.08331848
66698.2473324002,5.392094465,6.996383045,4.08,40558.239016985,1165875.3063766
74562.3907040909,5.346656267,8.883171964,6.2,18597.5889904325,1165877.66861295
67715.2170072369,4.745733103,6.403764217,4.29,38555.1818494257,1099917.43416653
49055.2818617067,7.740133868,9.266826985,4.29,26841.4339902668,1244630.998
66484.8442419616,5.700884776,6.90887064,3.4,28002.6470938193,873509.189526672
72899.6582030059,5.22204019,6.861010129,4.21,39311.147542519,1270928.03436999
67076.2677887763,4.069649993,7.047338264,6.28,35182.0050892624,997618.679769425
49198.6289101705,6.375401943,6.857199036,2.22,44786.5296826734,913978.573387618
56374.2129730601,5.712045813,6.903349155,3.48,35084.5922402545,856207.602836375
78077.1119508783,7.164631467,6.352985108,3.3,40737.4171879313,1729392.20416728
71103.1757205051,5.676345575,8.039884116,5.24,59442.3755856673,1518787.76103065
59904.8480549658,5.128553727,5.661512496,4.19,35188.772847917,752168.068869983
67672.9412736042,6.334180261,7.781972592,3.13,39902.4596521138,1550931.06784449
67123.9945227623,5.446212215,6.9961141,4.43,56400.2773853815,1327806.72883192
65274.139948702,9.519088066,6.203728816,2.05,25620.9156943981,1399906.4496456
61827.5439576531,7.395256895,6.851841828,3.27,31309.4389378809,1235591.82834826
50041.1252236428,5.981267363,8.699555304,3.08,68311.6958217448,1626676.4900791
68870.3788409401,5.283012432,6.236221561,2.12,42188.3624864523,1099959.63901248
56247.3061900061,6.950313963,8.073189358,3.28,36910.3035344734,1289190.76263952
79763.0615696468,6.082694954,5.891707893,3.36,53615.3499441818,1441312.16826908
50661.0222960314,5.793192349,4.878600638,4.28,44261.8680425049,829128.65683814
65142.756859587,7.811442265,6.702642874,4.47,42574.6559756069,1443228.28824282
53641.3102874032,4.509622791,7.728757647,5.4,36472.1790508927,616056.960041912
55716.5395732956,5.039489621,5.615992213,4.17,42051.295463858,809057.458605899
68267.502820181,5.907275394,6.800001261,4.1,35935.4968727275,1383938.36679701
83444.9936905582,5.310036748,6.029291539,2.43,44807.9883574905,1514555.08213084
76609.9172367034,3.770547698,6.700456133,3.21,55430.3115658446,1214689.18370447
78685.8350274128,7.020022837,7.368314072,5.14,34767.7884243866,1672445.34797165
86232.5995861315,4.277772701,8.916065688,6.44,38437.3625846198,1496776.83013235
75867.2311102282,6.588824283,6.756785869,3.11,32319.5474966634,1408427.75841093
73428.3490446211,6.543374014,7.120828,6.49,42332.3006162615,1447492.96439529
74994.8556439817,5.094685269,7.44884654,3.13,41651.6484799624,1301486.6855461
58779.0896734723,8.190106862,7.272833458,6.19,38936.0429,1472809.48691595
49756.614054152,5.791471015,8.353541655,6.11,44877.4386312442,975384.181422018
71135.3899208045,6.469121766,7.834605896,3.26,15441.8272440331,1088699.39928965
82919.8910448238,5.776610972,5.900321138,3.17,44985.2619191792,1527676.37397527
59492.1382177979,4.390785267,7.915126173,6.01,46608.2718914598,1078534.5530804
70363.5802529468,7.224465969,6.011897278,2.36,22201.1254998118,1054249.20655948
70946.9109888435,6.554022364,5.29682702,3.04,41818.5939852099,1214262.69927372
78646.3086775082,4.084091884,7.768766157,4.4,17551.7063890853,920951.568298966
73273.3340376409,6.291080412,6.497472775,4.18,36790.9147385095,1132983.95515514
84115.1210574682,7.85725643,6.683281712,4.25,21776.7276912714,1731564.37949347
79433.2777352586,5.124179449,6.230312382,2.47,40077.7475268173,1236633.08656358
69647.7086481395,6.152713586,6.705944616,2.24,41612.1675899693,1473680.6037392
79638.9980705702,6.411172314,8.500659314,3.44,37129.9736825568,1852584.52301333
76856.303856559,5.507289183,6.465831691,4.38,29382.089788425,1254938.14230701
82199.3545187348,6.654755323,7.25829112,5.08,33609.245948212,1638661.43195239
72814.1570757328,6.488907285,6.825332885,2.39,37882.6333409213,1367130.34822714
75167.8119480939,6.499624652,5.733121472,4.48,32966.1967985558,1327961.09821932
70507.7470190465,6.228799162,6.850891932,2,41981.0209296579,1332042.91167135
46931.5758203357,7.525739655,7.411213425,3.16,22190.1292559738,893215.236639428
60137.3453773641,6.547295774,6.668790917,2.19,15994.1296714839,832691.178130848
66026.6120806973,4.173577216,6.346072053,4.09,43645.3854801606,885249.182491663
76161.6336770826,5.461126677,6.73812855,3.15,13801.920759998,715460.468346261
69586.475529909,6.392390952,8.621547919,3,35253.9954111564,1509962.02177698
86859.2044316309,5.701271062,7.88847287,3.23,46559.9837700137,1942640.26532281
68182.4651432628,5.982990281,6.420078343,4.48,41933.8479993965,1175289.16051141
60379.36154,8.139623645,7.546758004,4.44,43552.3585857407,1675523.36662169
55430.0968030912,5.645572559,6.925359976,3.31,36332.2546537901,886321.023571932
50016.4288180841,5.584992599,5.662718229,3.26,29559.2260665577,497368.036793119
49563.5445403418,5.221901667,8.217406932,3.12,23819.2822205922,542596.989525023
74279.9262279916,6.929480579,7.369607416,5.4,26947.1525040672,1422004.01089997
73421.0219563761,6.631533818,7.771788544,5.11,35630.8912917248,1491290.04865606
74253.1946060632,4.937953324,8.165833176,5.23,26956.9223983567,1279279.7998179
80072.5096464281,6.762954361,7.832812175,4.29,32415.8970262149,1838984.43978839
67501.01709,5.700168636,5.406339146,3.25,27412.7964130228,807916.313401003
69569.8126675321,5.182681463,7.749843449,3.5,27112.9961377974,1076602.18772361
81997.6849592654,5.405307087,4.472098219,4.46,38628.4134138222,1232872.35617142
68227.8815693997,6.108941426,5.891687754,3.06,38294.5588949405,1038153.94873246
74180.5822073858,5.821696304,6.183847169,4.22,31461.733656383,1140209.07752341
65801.2330837445,5.974145956,6.832161238,4.42,42607.2345738234,1305101.77434224
70719.5209488511,5.492973781,7.813691103,3.21,29301.4793539654,1044017.43164552
59563.0849409235,6.167697156,7.645776799,4.05,24196.1414692544,906543.765390828
57311.8081480909,5.678351891,8.161782463,6.39,38929.9261878442,1200888.77269115
76448.0918216234,6.854163168,6.802429649,3.25,23214.7029577558,1412619.70994713
68934.6166264142,5.891402459,6.840388781,2.5,27479.0813215516,1109260.85430588
74274.1105847937,5.423909775,7.684206048,6.5,32789.0625141924,1347202.57758216
82115.11383,6.743745454,6.977569052,4.47,46052.4781592199,1796531.90326573
57671.3529179916,6.260993427,7.296984059,4.04,30496.293449438,960904.995351858
68061.8142989204,5.776912412,8.067645702,3.02,30689.3026038318,1255736.40858762
73334.6838673517,5.305891887,5.954193531,2.45,32270.827500401,935061.309297756
87295.0884321969,6.099807764,5.548363334,2.36,23399.8522405304,1116680.14611304
77969.9935233252,5.359050538,8.133114034,4.08,29941.3989211489,1519415.35272758
66997.4026057747,6.511274455,7.579983232,3.41,55761.3673269129,1788786.45583488
69232.9467762901,5.283882343,8.050009204,5.16,23728.2406962418,1144319.07593362
69686.3201697934,5.367354697,8.329114583,5.41,41007.6600034148,1148508.02525255
60664.8971363143,5.50429421,7.384769883,6.2,37712.8394222893,1029273.27859557
60837.7274752491,6.864730498,6.86396657,2.47,58168.6214420741,1543966.42644823
70944.6534486779,5.763861664,7.176793304,4.42,18268.47755,1029951.80960595
63307.8335823145,6.059462236,8.022491297,4.18,31956.5241958612,1286974.69672285
69240.1323760038,4.742875353,7.628907368,3.06,34500.5782967901,1169736.79112309
52840.2111571713,6.855065813,6.855512563,4.06,40736.7380740573,1268421.10418911
51480.4134011253,6.198157646,8.732593882,5.23,29802.7107074342,987973.892787881
61956.8862219926,5.312716435,6.818515419,4.09,32898.298083525,1128895.12495077
83408.7873305793,6.224970591,5.605024326,2.09,59346.8913135566,1770681.1324529
68953.4836102204,5.16799482,6.946762926,2.1,13008.4872953647,568842.535575364
66909.6731669529,4.062422165,7.035001292,3.05,34625.3466449325,821598.985195051
64707.7456636033,6.371568823,5.95444541,2.24,23746.0011337961,931733.363880578
52933.9144542388,6.897481352,5.849840776,4.35,44766.7611368344,1218635.85140652
81745.078461963,7.149667268,7.384105886,3.39,21021.0191585914,1626659.95965284
79663.797396693,6.679506176,5.233763008,3,32806.8549504401,1298476.89463718
66039.6221842978,4.568031707,5.243971276,4.5,28616.0506848131,752357.282396469
74079.0281350844,7.469086863,6.998924641,3.4,32447.3991940195,1696339.54412458
87736.4030487106,7.007093242,5.397883695,2.37,28113.7853937515,1578146.33993396
57657.8995570772,5.391957403,4.904768369,3.38,35437.8870139214,731715.264340267
77415.702686064,6.045718887,6.868260849,4.16,11915.2810991533,1009854.70493643
82868.4715597471,4.593850381,7.322530062,5.49,20957.7652940431,1111655.90583864
76395.846512856,7.264638861,5.61378846,3.12,49784.7156965099,1626125.1656498
54453.0816176038,5.635768404,7.152986855,5.38,40552.0869044543,999970.67942849
71380.6214245702,5.775151934,8.029918808,3.43,36428.0422091344,1295967.38741543
64193.8684984305,8.063975517,6.79701992,3.27,42961.5095984829,1545864.1664835
77513.9257941756,5.557758131,7.203430374,3.4,34958.4303867902,1360910.72833927
100741.298585254,5.87072628,6.644853064,4.33,26041.4876157718,1644923.07826232
75391.6817578777,6.484387168,5.903753582,3.17,43359.021280949,1435769.76883739
88721.1212143396,5.985678673,6.71659011,3.22,30965.5778946075,1528987.32488161
75819.7987846352,6.697936535,6.377735419,4.11,28938.7951315803,1373106.56659292
54497.3241871281,5.613641023,7.343520602,4.04,29180.0976275551,756216.575757608
73255.2311135268,5.407872112,6.148675305,3.24,41368.9547418103,1413105.49480349
67176.77038,5.976464799,9.515694091,4.14,40456.0133642271,1440317.76310708
62358.4041,6.870976759,7.326975754,4.19,35365.9455995188,1212276.35749966
69059.5622216846,5.886479916,6.912336388,4.39,35742.178329267,1356539.50708724
60912.6643384152,7.250793799,6.940807628,2.14,25279.9914005863,1056225.68560119
60049.8599661835,5.659088297,7.817119619,4.5,41798.6654214877,1384787.45743007
75024.023319501,5.912490079,6.084322475,3.5,35673.1814580642,1194440.28631771
71324.3044457116,4.086691139,6.020985036,2.29,27362.1899109036,858159.61960005
71430.1421560966,4.573025536,8.951042093,5.43,45173.021706466,1471031.42057582
72646.9453161727,6.287913286,7.053114136,5.43,51126.8917926363,1626592.99106101
51338.9665702181,6.2927941,6.804736199,3.4,28731.7497652715,781524.17637894
74435.9499376206,3.533102865,6.144249343,3,51546.4713431862,1329521.13898328
61687.3944232806,5.50791348,6.995603466,3.34,45279.1639658508,1210826.77328181
69284.9095655716,5.486130126,6.980574624,3.13,37680.55591,1259163.06524366
66189.9655760625,8.300241409,7.765121473,6.45,24912.2270720107,1497377.1808673
58846.487447757,7.973923042,5.520750512,3.34,37979.3093558484,1159699.96572003
81823.3389056252,5.303665743,8.65995966,3.18,31555.7431131298,1556256.43746846
63353.8035406094,4.894943685,7.307411976,4.39,37717.6029711986,932616.068204026
88531.0962174224,6.300154239,7.995086628,6.27,34410.1914419782,1842065.95275309
71901.3335266801,6.721604321,6.075580589,4.3,36966.4746613788,1414294.89797537
72646.5059918145,4.961008008,7.84230638,4.26,35628.8253859697,1285019.13650901
75691.9002421541,4.639658329,6.469125115,2.48,24436.9531086666,867044.95964192
67830.6287516566,6.498984898,8.117273777,4.41,10841.3330681036,1077059.1559604
70933.3988046191,5.335397148,6.00565649,3.16,40092.3361584905,1088634.96208713
45750.4935831081,4.814478444,6.349176252,3.1,39692.7631642031,494609.033431027
57060.0962703157,4.513982101,7.189525628,3.02,36853.6945752607,767214.796146719
75144.8660549593,7.516445643,9.100083063,6.32,21261.1492182423,1658571.86402129
71363.2138137101,7.286030921,5.960565275,4.43,27965.2034893261,1308508.11898284
70169.7105519679,6.227944968,7.651813065,3.36,35197.3849605925,1217021.51874075
56576.5529275264,5.852522501,6.22945854,4.37,38519.0425145156,940229.234330277
57072.7534318633,5.644446611,7.738073359,5.42,39651.7499529695,1208458.24630015
78679.4186657319,6.449623481,8.726352815,3.23,57409.9079608729,2082236.24379718
70091.5605907229,5.966762687,5.283166552,4.34,37410.3894358339,1081497.27741475
48956.9647813175,6.754285791,6.178423367,4.43,28742.0121601238,813726.113831596
52707.0717784732,5.92708658,6.853868332,3.44,37736.7699047845,1016301.44335026
69288.0987693147,6.515149858,7.750122956,5.39,52969.6333968683,1782803.86924212
63918.0515806234,5.099157668,7.662941512,4.26,48669.6497436347,1095035.10604504
77701.0540523717,7.804094265,9.287086198,6.39,49495.0649632638,2187326.44276415
84243.4983348455,6.21090034,5.779484516,2.19,30239.9307564802,1366668.18528835
76901.9046098648,6.050385264,7.565420674,5.46,50668.1413644839,1727592.6372201
69529.7262321733,4.209418334,7.478086208,5.08,23886.5604533024,815190.652581166
67908.1705342861,6.232585151,7.813056781,3.13,32949.5499570032,1383508.06161512
62557.4404359607,5.739552512,7.013863953,3.47,33986.479308322,1122563.81949877
69672.3110019544,5.28317184,7.575973595,6.37,31800.3022530937,1059113.72127547
66785.2463908901,6.026513362,7.60891966,4.37,33871.8331290469,1480441.53360472
71158.0581901071,5.051671218,6.364705294,3.45,30221.3273660379,1016871.41491422
69361.5577219643,5.112168913,5.762404548,3.37,30184.8800074065,682632.804855902
64494.6389082974,6.062808648,6.221737238,4.49,17476.8319556025,685775.598028989
60798.2030997399,5.014684841,7.141282277,3.4,43682.0942306295,939139.029338964
81054.5095216008,7.609818796,5.536174784,3.24,45684.3415320268,1730103.13313233
69113.2539107924,5.947990165,5.45592987,4.46,48474.5069473767,1296432.78464476
79458.5951618124,6.461092939,6.880101498,3.36,46292.3846376791,1825071.45225254
66866.4966013808,6.471431653,7.32736317,5.09,32428.4774952017,1126085.13897488
61117.304310247,4.812381467,6.864529714,4.36,32508.4638738971,729989.349928175
73056.5261141407,5.571478046,6.086302486,4.21,45565.9005642931,1183272.51080709
76911.5155230099,6.430938404,5.939219179,3.35,27891.0007343282,1128842.20902835
65014.7073392422,5.3840355,6.539010241,4.21,23416.6594543498,1009831.13477698
76717.0973649983,5.577625304,7.197195139,3.11,22276.373066764,1005392.41858925
63330.5065235095,5.723889031,7.968244375,4.15,20383.5743352462,983534.15000672
57996.6674056281,6.459257932,8.610216671,4.13,45786.8612637875,1626893.54722418
74264.4174785104,5.556855477,7.143696232,3.31,47367.0722595961,1379671.07478299
60243.7332906728,6.681648951,8.231669131,3.16,33350.1212705702,1299327.43310926
77978.5900365327,5.009825502,6.688390329,4.44,39730.6830928068,1162191.79102908
73458.7265899704,6.462708246,4.958376817,2.4,31514.4243235872,1056562.5951428
73907.4790469933,5.478497392,7.50948472,6.36,37171.0113564021,1295099.43677713
51628.0145585102,5.105885882,8.69693706,4.22,32713.0994978924,817938.777410864
96397.5826841906,4.451224162,6.200118123,2.4,22681.929476031,1053966.42543393
68144.4360040593,7.201161031,7.31174419,5.33,33488.9064178292,1427890.04649172
58547.8869645176,6.865313433,7.356240218,6.05,40083.8015680872,1226440.24710624
78054.1455162177,6.929277262,5.421475759,2.45,16143.6649663165,975921.863359677
77453.4797878802,5.909817863,7.640185778,3.02,53100.2786738855,1664147.63907044
75728.6985937963,7.103987534,4.384628713,2.36,46231.0264479316,1517922.27157713
61081.3508553529,5.737394208,7.807634187,3.15,25627.5462799568,1132662.21539227
72120.3534683651,4.993938,7.788579727,5.04,49375.9252869614,1447671.67468216
76452.8073788203,6.234492402,7.160787976,3.5,24441.9663739876,1220591.00604205
53056.9210412183,5.18024357,9.536238616,6.49,35762.8706153887,1186662.51422549
63081.1021043838,5.671466484,7.542075813,5.35,41562.4109403547,1244789.02200199
66915.8858813292,4.524854295,7.189348111,4.48,26897.1347600587,966576.020188316
70224.582134334,6.034564071,7.573887966,6.45,43719.4795646013,1707494.92179398
56610.6425630414,4.846832493,7.558137483,3.29,25494.7402976329,729641.740874431
73679.165639028,7.515487093,5.909451928,2.27,19414.3371501818,1235144.09637726
57115.483680024,8.428712338,6.322571379,3.06,31202.099730857,1278618.62031414
63270.3517483181,4.438052619,6.617986874,2.5,48531.7949119848,1084011.70446899
68728.227064727,6.480532275,8.154691723,5.01,46415.3587277638,1786085.751
57630.3736411385,5.91355749,6.538802467,3.26,38748.5042,1096938.42790984
80949.3555766947,5.51204449,7.15536834,4.21,40034.4195487039,1606602.68352795
60587.0253190698,6.701418378,7.460396069,3.19,35683.6724990134,1346969.10275737
42258.7745410485,5.744994494,7.552481939,6.29,49215.6634221497,852703.26367575
78757.68198,7.006157365,5.943870379,4.18,20453.2951884977,1084763.02966111
47594.4482396303,6.68202379,8.5967749,4.17,41311.0676171027,1133814.07796292
54465.7473655344,5.754171633,6.375873463,3.18,7234.9635207423,395523.2461
52399.747787847,5.17708872,8.696622255,5.04,18116.6181838392,827268.227409934
68944.997712069,7.311620652,9.229063553,6.38,56617.1432840166,2119176.26193328
73345.6731870336,5.308315438,7.8797343,6.44,46245.4155669247,1629573.88592785
73789.3961286542,4.357430326,7.762162585,6.39,40939.7670654892,1082370.17118962
66047.0535345068,3.862416923,7.955934585,5.05,26534.6979018744,642809.966743474
75908.670497137,4.001515766,7.05110773,5.17,35040.3311993517,1036277.0624633
84657.623643127,8.125141794,7.456779004,5.17,37068.4867572916,1921028.56988553
68074.4279666732,4.840894786,7.074434337,4.41,32060.7090065455,1076032.55352461
49869.479742918,6.666915349,7.960443989,4.48,36325.6787679939,892039.403452266
60300.6653007394,5.927821456,6.637464725,4.41,34195.5750568663,992566.623264688
75245.465435631,8.16782035,7.420099548,3.42,37410.6699282623,1562887.22451996
76076.1062977234,5.771704391,7.831932215,3.3,45327.5755129964,1567859.07278121
81464.8649409243,5.562679178,7.717421883,6.28,45712.2519377487,1593331.70871016
57094.7814871944,6.893043578,7.118791272,5.19,30878.9992720847,1079408.59498223
74692.8951399705,7.624968633,7.840905844,3.23,58221.9769865204,2001910.21599521
